protein	pc.1	pc.2	pc.3	pc.4	pc.5	pc.6	pc.7	pc.8	pc.9	pc.10	pc.11	pc.12	pc.13	pc.14	pc.15	pc.16	pc.17	pc.18	pc.19	pc.20	
NP_001883.4	-38.49215066626113	3.1780528336466864	3.1443275224710714	-1.0661206714983922	1.6477542791432556	2.4882233158564975	0.603071195044321	0.3920079882403253	-0.039738846305071865	0.41448430221083293	-0.04406585125034158	-0.10619233029819941	-0.9410852809494735	-0.2497371871344517	0.004129360094365957	-0.4524736430500417	0.06769788730083945	0.4203226375539239	-0.051922762713904135	-0.14073154645344982	
NP_660204.1	-37.19687860034665	0.83881329199569	1.733323385412151	-0.6907217747245016	2.6702691451905443	2.0824399390988186	-0.0999490789334769	0.6296822033927039	0.12649182996441002	0.48025046382417125	-0.1194002369947309	-1.3658842104967142	-0.2832799124355341	-0.06078243622532173	-0.21548516076522134	0.19352865187519386	0.6786062907982895	0.42860877061973346	-0.05481472526530186	-0.09192785587718079	
NP_620693.1	-25.643868619222875	-2.1571322126210384	-0.19006957236979022	-1.865707226143625	-0.6465904792227367	3.397452441167998	-3.6328130735752726	-3.85744906971487	0.4832268676352845	-0.8991594205818326	0.4918821826419757	0.8585930243303731	-0.40368276369534284	0.600816377234734	0.35112230938819455	0.7071859943338985	0.48428347752006107	-0.35796402352982853	0.1800405221376893	0.002983413220586055	
NP_001885.1	-23.646065766152738	-2.4107139040203536	-0.374019016872684	-3.0145977495531397	-0.5742859858735131	2.8017736595442964	-3.1733003950771326	-3.7162016192212413	0.6622994979579	-1.127564328790201	-0.1596665032636305	0.5747273196062541	0.22589834571022643	0.6361571227387622	0.7507034143409526	1.4353918303091928	0.04399736573647058	-0.020589717236201403	0.20509186700824367	0.06956167643086848	
NP_071331.2	-28.377380069613707	2.001130928088142	-4.354255834147541	-2.9835705459113586	-3.3691840945810148	-0.8090880853611235	-1.6290538446584468	-3.012760562699142	-0.38447251569173985	-1.1544604606901518	0.6967065409472052	-2.424469515235998	-0.34272306020261706	0.3612561749033723	0.0031976017477863532	0.4347906227111528	-0.716866627801565	0.20354144022339912	-0.0963042287060796	0.11068992869217274	
NP_001310.2	-19.90365626625061	-7.108260418342293	0.5644279410337917	-1.2859618275683358	-0.3306793384095061	2.4152331879225493	1.0273233715219752	-1.849880721291238	-0.7288589073523152	-0.3406872779821416	0.30170116191883406	-0.11948155324813382	-0.6981785502965885	-0.13354245408018087	-0.5471077900284718	-0.36209287415756836	-0.0542171828956254	-0.032940753545520195	-0.030958371585670694	0.021951051787132737	
NP_004375.2	-22.794187502002643	-3.356212416756344	3.6373356646752293	-1.2354240892088102	1.727011898984513	2.3565172147497506	0.6968582958456567	-0.5257495681981365	1.0218166704769398	-0.8417270010679707	0.37331531015248703	1.106296663679062	-0.40646276032375755	-0.46366484037490024	0.5040374172431012	2.3276023513740345	-0.38671086854814046	1.0576393669143973	1.1067867042693003	-0.0732369537549833	
NP_001886.1	-31.388655307847046	1.9466313290927573	2.778107946719058	1.2717925842194189	1.0207311938085741	2.286787844657104	-0.6125919930807466	-2.5239381665443914	-0.7143111653600862	-1.1660789012930743	-1.0169481275802505	0.3026604852688735	-0.14509015407191134	0.46030953465820373	0.8855468853898245	0.09709613746805675	-0.3485671518339807	-0.27291454721909403	0.023735538913267233	0.06905094826925369	
NP_001887.1	-34.548899173144605	-0.8070317984705946	-0.5193942694436209	0.8644533818962004	1.1328950146219006	1.501797491269538	-0.9526544415885122	-0.8083898996698837	0.34575525838771143	-0.9816909731678755	-0.10044873037704767	0.5590982797628902	1.182267677474722	-1.2615390000466336	0.10364270031305912	-0.17257473197343529	-0.7884417722400021	-0.1530925204890256	-0.09553793014968945	0.13031361349264137	
NP_002369.2	-20.32919775420332	-2.673671884741551	2.504857096532903	-0.182299408840701	1.4820210443853656	-2.4412254696665148	1.1654204085042241	-0.28446676623579825	0.705185394407835	4.348156822209051	0.5352261596106146	-0.6447341506937373	0.14779380006975254	-0.9016674903087083	0.7815973891706216	-0.8369931878853748	0.05402920695928372	1.1748334636614433	0.5103723852517554	0.5558315704324218	
NP_004929.2	49.98470537443272	9.1419478777053	-0.9063412539528074	-4.38959079758063	-2.774942230342239	-0.6650162953093406	-0.33398774915012003	5.453945539390406	3.2563950392321463	-1.2908922018593778	-0.9238477637205986	-1.691268055452496	-1.4408014392579664	-1.1166015536639151	-0.17618399437897486	0.7570719039037681	0.7020121226624902	1.0409243331297053	0.2509224038381873	-0.8677379674432676	
NP_055141.2	-34.29908484017839	-0.33291570235882345	-1.0285112106110876	1.1687759721461564	2.902402545442154	-1.1755937418452156	0.060993029413605626	2.2433499470880487	-1.8416034014688198	-0.5231208142347763	1.1299761092418035	0.47747039728551616	-0.23102222431256247	-0.10406607046056361	0.6174451438379698	-0.7947271639345477	0.2202278177610703	0.15301976953065952	-0.11478856898325682	-0.15100054071226027	
NP_001339.1	-29.805193123823436	6.63747908781368	1.184676698641086	-3.188377464481103	1.7155984656610876	1.3146598812987207	1.686028655918056	1.8798471356110376	-0.9375871348687109	-1.0252350244093642	-0.7269634019048314	-1.4603428903638467	-0.46385264470961446	-0.28941228694433363	0.05399334678596198	-0.5466517218657572	0.03912621006360124	0.5617405744675946	-0.14378634025671735	-0.0818386100371571	
NP_004725.1	-3.7152766946681623	-1.4359606693229812	-0.5398522956990283	4.219010115695037	-4.972550866434875	0.38589208169091294	-1.0646631663081814	0.46811253801952774	-1.0016554046718014	0.0976738342663164	-1.9201514808288904	0.9445435061600475	1.9412932178535205	-1.053325392338516	-1.1321270080419197	-0.09015089796938319	-0.18370711977858875	0.8934646614205248	0.5163397510670082	0.10671070494765936	
NP_001035351.3	7.110407933316552	-3.6256382572256607	-1.9681019947480376	1.1116468237363106	-0.8429766205576015	-4.393250534568051	-0.9650540612976586	-0.287648131047315	-2.268807225609094	-1.9222517850530934	-0.7964680775662382	0.15283453343036985	0.03351831171892243	0.281376162465613	-1.3208829322080502	0.7441408121286871	-0.2712212272673229	0.35582246586091987	-0.4881156547356596	0.1270725351463505	
NP_208382.1	-3.6340906673987456	-6.316805508302172	-2.1101266382334036	-0.4284186318493727	1.3024743730839796	3.1648677813503534	-0.6452113700589915	-1.9262972806783794	1.6835820561154837	0.8703726892186475	1.2661931488310645	2.0322338309190955	-1.4966493759465471	0.027556243310377135	-1.7293983995130047	-0.44604982092995127	-0.4177097949985965	0.7571899862948556	-0.09577542307997473	-0.05834051375764906	
NP_001945.3	12.0890450680821	-4.609268438681703	-1.6855648037402702	1.891662231815168	0.884575001017242	2.1912544687570055	-4.265713115865437	0.7793572708228192	1.695557946047498	-0.33320490728463964	-0.5786052698504102	1.0825361091044652	2.4186794777223133	-1.694159080662603	0.4023680022135938	-0.32915463566794145	-0.3107685120179057	-0.7712811676682223	-0.31392962365755395	-0.024020266975515552	
CAA52777.1	4.416896050771433	-3.089367029735537	-7.5608227354059	7.661923074146678	-3.688892281730632	4.5322341126735886	-3.260688835543989	2.2609905441993146	-2.7080601973103993	-1.763935618015409	-0.030813859252529607	-0.8643327970535017	1.1510312246832461	-1.4659247936050437	0.595900990153843	-1.6418295907396383	-0.09728662824574127	0.07957463599493589	0.6095313667047513	-0.0053246059005234	
NP_006292.2	23.57081209149429	-10.22887045483944	-3.1545341156400983	-5.721211813656634	0.34082358735880247	-0.766634449256245	-2.180166172014359	2.1279242998246573	-0.3769735322263848	-1.6901585118175082	0.5099044067021676	1.6606339655220177	-0.4126173308983776	-0.3096732325856331	0.4121951882539595	0.3579813487027288	0.5743082468288162	-0.19891099193410108	-0.07571450805752228	0.7638492351380943	
NP_004400.4	-10.590824850077032	-2.6843420987194224	0.240679205663453	2.1721036362246195	4.20127587251515	-0.8031312581647095	2.1122330805992595	-0.40494305051080637	-0.5610370077816328	2.171171488924846	0.7620081941639743	-2.5032441925479074	-0.6547060002779671	0.953509317293594	0.05423846819905919	0.3283259799886853	0.3278875235724543	0.0959145930223786	-0.38257277598391815	-0.6443122975572121	
NP_059995.2	79.72413992588801	-2.69368864998773	1.192979376913164	-5.4910010861354515	2.14876867553062	1.942933634309633	1.5644837417880166	-0.06380062434958424	-1.114235380345358	-2.017682470098045	-1.2793160628046103	-1.5850674002742564	-0.6172309030837541	-0.6229533863254344	0.27537746069150526	0.8830926447956311	0.9083664839778102	-0.7050070027264868	0.7000189828228739	-0.06203404603135726	
NP_004751.1	-36.8378147776032	4.591633176301622	-1.3291355952759925	0.7222768864628724	2.461440375457793	1.8736708799578952	-2.4745903670754994	0.7807820058666322	1.070123070866359	0.6447363642419143	-0.3770690726597115	-0.24488270093177172	0.5970838376637386	0.14456891420814108	0.18601407049094484	-0.32179009980066	0.558749288534777	0.055784772341993416	-0.08843982435668392	-0.06430394206754678	
NP_004217.1	-31.438120818676467	-0.8305180636914061	1.7240132854076426	-0.83151741346426	-0.014748232094806142	-1.019552571112428	-1.6340152478180132	0.07888378097724057	-0.8191771837238783	1.1857137976956669	0.264736859908348	1.527117927496472	-0.817814179732938	0.6530269572255613	0.861729670563264	0.13232901869237296	-0.09559614299089127	0.4929274170931761	-0.0050649364574389495	-0.1688489192764105	
NP_569121.1	-17.509512288485876	-0.8526740834430734	-1.1451621974782635	1.157857522525649	-1.4690666304430684	2.5260295078380195	-0.2014388022996549	-3.1213314190032304	1.2103705126405462	0.3628160560460358	-0.339627280119295	0.45256431661331903	-1.0104472157828583	-0.9247527048312377	0.3061039242284063	-0.7211046538587036	-0.12544411816101872	-0.4372839952751993	-0.16648926154391203	0.02423603659425903	
NP_004705.1	-3.445831821172425	-6.196347569417599	0.4560730283112689	2.187316907735509	-4.953722553319894	0.9320901200821878	-1.6605184349395787	-2.8938428147633473	1.2667393122273616	0.1369541309176733	-0.35083895903160617	0.46581599891747005	-1.0985827384574045	-0.7392425352922674	0.17842305921704663	-0.7693960712341796	-0.050491415506231374	-0.2348542391778859	-0.19925799204698788	0.016375621814442805	
NP_003574.1	-24.405883581901232	6.5211468875001675	8.185699072252836	0.5858590923898555	1.8179988285787319	2.101540451700719	0.8193831348296886	-0.06011255104071136	2.326361249934244	-1.5611772792677703	0.18725206808069825	0.8825453581254645	-0.5313348219811165	-0.9026802634825684	-0.08421371982783153	-0.026487501714694196	-0.6195239898956185	0.4081752314686377	-0.08607351713221173	-0.09591256680490104	
NP_005219.2	37.95124711596007	-1.620557054317648	-3.190099768631597	6.19186950737192	4.581353086118042	-3.2809380258359444	-0.20659734916374894	-1.2703942727272213	0.49998112202880746	0.38957997493317953	-1.9881666291350641	-0.5230565011043043	0.706362181138493	2.1206561359832317	-1.3598505943937762	0.6100808318220039	-1.3323702090421967	-0.1696462623107127	-0.9007656979749787	-0.8196886054671189	
NP_055228.2	-13.986324241562947	-0.49495054877898637	-1.384169710487688	2.3265855082731854	2.22330662971433	1.2025319543688116	3.2870728365759527	5.073213669389791	0.14813195297992265	-1.6340433730531831	0.013812627319598014	-1.0029292120153963	-1.0794725695673666	0.04703232062085991	-0.03401705888291221	0.017714614955616947	0.4912504188527638	-0.678091632051735	-0.20315879282024624	0.7602558986834289	
NP_005223.3	14.468679765756546	4.958965285581593	0.002664821423613028	-0.29223963179067275	1.3084200670227775	2.1189678538200027	-0.1348966971301829	0.8573591484779249	-1.4782030740232657	-0.11001547335846971	-1.6868532107093832	0.3739202414202076	0.43303884493021666	-0.2377033480200147	-0.591776263066057	-0.6896756915050499	0.47416082630636214	0.19603074610192936	1.6301034915778387	-0.10256140203592191	
NP_004422.2	8.674459331326181	5.756719966817879	-2.651064939815228	5.741607596956883	1.3882021688549258	-0.5662419231320653	2.193343693750536	-1.3747198948818573	-0.7119661107063759	0.16157569631626403	-1.3971767990286097	-1.0766765308524033	-1.035961603944678	0.3852540992165034	0.2742232071615244	0.6067366208634616	-0.4367946216815408	-0.49688123625811437	1.1551212231011259	0.3018306103114801	
NP_005224.2	8.856467879292056	6.200706656181799	-1.9888265752228655	6.02817677508348	-5.602231941741058	-1.7091725284731836	1.3685837329071846	1.070246784366427	-0.49951955173184487	-1.1543967952992795	0.41081133739674675	0.6958575084647571	-1.411411124090554	0.9098114471618317	2.09338445700416	-0.6819659343367095	-0.035568120117467246	-0.3871987490032707	0.6540963085517749	-0.23731091902860896	
NP_004429.1	7.006690468776672	6.6713012162509155	-7.536936647619817	8.893683705705536	-5.686670156637076	-5.494976339332478	0.470134538507263	-0.0619960876994338	-2.335867027719953	-2.514050710821081	-1.7333546393891224	-0.16176245881428103	0.6728345344712832	-0.7611765782869049	-1.3328040285864202	2.0010647890599467	0.46256250315348807	-0.011059704364079666	1.227344746959298	0.2878772202535613	
NP_872272.2	20.435491766470115	-2.2673532559274343	-4.120999952157547	0.964947346345717	2.665792813789214	-0.5489464672136987	2.87707999877762	2.0580848939800322	3.1560966699590014	-0.7781184081474324	0.10332353972516224	-1.7950606201373356	0.4465081962675072	-0.6632758413096841	-1.2557455758214453	2.565617764422419	0.44203592496011707	0.6681498735584199	-0.342728865328134	0.07737248282405214	
NP_001073917.2	28.30537264745733	-1.5839237557985473	-3.5824348476389303	6.273465122808709	-0.02743253986574828	-0.5085163637257024	-3.5249501958117886	-1.6850320763961166	0.04757409144914204	-1.009132423067297	2.244290121941181	-1.9532527096935295	2.554552920501208	-0.9037321708298737	-0.4072224163431462	-0.39727082113241535	-0.19090350764393818	1.9056471232077732	0.3914221493623086	-0.08061264665098813	
NP_004431.1	13.705997176168689	2.301506420652524	-4.479933822323652	5.030682671122907	-3.229647636499029	-1.5079737423839201	-0.8399492638307569	-1.3071950336479965	-0.1381244611747689	0.1807499286126304	-0.6668031792668764	-0.9248841627482511	1.3245202484417717	-0.15485574868556656	0.9174772392779108	-0.02234454317611435	-0.9719955464834712	2.570891190780982	0.29847343587767006	-0.5997626338326169	
NP_065387.1	13.544554986376857	4.489428055539823	-0.730306173562216	5.8795326640227605	3.4485094624365074	-0.31063097922902533	0.45935407142682416	-0.299381762108949	0.127454060261482	-1.0569948083356226	-0.8251091151564397	0.13731136557487636	-0.08102622238369504	0.4329734631475677	1.4231570102490945	0.9307726871165418	-0.3379768430686448	0.08277373361573878	0.5494174744939748	-0.08379741271982259	
NP_004432.1	12.587659946527442	5.386499253302768	-1.5695485127414333	2.287372924509868	0.5845134822508022	4.281436799128818	3.2463236276019396	-2.997210589939098	-0.3430816539225218	2.500482642840178	-2.7646578201650067	1.047072609292363	-0.12365250364890959	-1.10567829170619	-0.3379351272342691	0.24690991186804373	-0.15988934528373724	0.40088365686552346	0.4716232211399938	0.0472846336979375	
NP_059145.2	11.538665321829646	2.4574546424099744	-8.438057300730753	2.1663615822609437	5.062685482411705	3.0524046260932463	-0.48327899388192896	0.7652566218761315	-0.32725133023984226	-1.1184254399650286	0.9383984688933865	0.08783172389676659	0.8147269091746758	-0.8823063035480794	-0.16710416037435663	1.4853383220528174	0.025080221526924896	0.09649887254888104	0.726024672714465	0.03363372906290051	
NP_004434.2	21.251834303617024	-3.440183619563564	-1.8088290727343665	4.619019133781505	-5.664065041512298	-3.073483256026527	-1.3943674825745038	6.127894265920305	1.517336108453088	-3.578527594611879	-0.9711050051573954	-0.4955294417588342	-0.26059771590941083	-0.2745487027323329	0.27652410012750084	0.008086921390384994	0.2642126604525343	0.8115564926300082	0.5671206342324872	0.7763462529626722	
NP_004435.3	18.71285770302018	-1.087618404653895	-6.7527247498656555	2.200805009707474	5.113514315196303	1.7321576953650726	-5.83197988320098	-0.4037924470466702	-0.22458033475603295	-0.4793813941981709	-0.7102041174514334	-0.17739302317406558	2.3529613653503203	0.12967094966045203	-1.143203755934	1.049130282791934	-1.5517904411913839	-0.11184520287899583	-0.2532014123741471	0.35458649918656027	
NP_004436.2	21.636096721373814	0.3465418569190612	-1.5372828694056369	6.336600904333528	4.272696446207537	-0.5076281816386623	1.5907195632515596	-2.122061660346317	2.7549891386105907	-0.9315111164244807	-1.7870769445824173	0.2509032185263873	-1.0601023921532908	1.8197634710957442	1.1561071338966111	-0.9446779520226707	-0.3577224624303825	-0.8423726151957451	-0.24974586655194178	0.1220916987391643	
NP_001005862.1	33.568241507426315	3.6305688513808407	5.086615255526794	7.403059259077901	0.4519433608176227	-4.023712847139663	2.97900890707654	-0.6613843646929151	-1.4803864658314068	1.6812495401450651	-0.3099358135365726	-0.9709319713223481	2.6459275974263208	-0.4199682853844657	0.08477821820663425	-1.3507503927793458	0.19704629000419568	0.38591462831799955	0.02134350757602062	0.7046677138697471	
NP_001973.2	49.38932251396132	4.4006756674249115	10.65406493050958	-0.017354392555640596	0.19043086739150616	-3.8011626213587637	1.4830783021007914	-1.9117891955829076	-1.4824142625524408	-0.5552366150705501	1.9450962907840175	3.5721967132047903	2.2393116022272683	-0.14657427860708436	-4.249768781687345	-0.26436667179544027	-1.3450257326951167	0.21788715018686872	0.998508863361355	-1.0689636183401865	
NP_001036064.1	38.360129990682324	8.879154593556448	-3.5624211912497885	2.1786480673422197	1.4348572609494872	-0.4572269209585847	0.8883391870525683	-5.606834511208794	-0.061391354505295585	-1.5476508217789118	-1.1829186069859308	1.6084765515189776	0.4123880101931669	0.14308951216303123	-1.8645728068646028	1.2199677328374934	0.7958367278079176	-0.6419924661045746	-0.7931546192315172	0.9786994406522553	
NP_002737.2	-31.30675523125751	2.182538826231251	6.743006164302503	0.44008196913285874	1.7811966975265379	-3.0055938757674463	-0.39901073413329036	-0.28612333931531203	-0.015250801830684632	-0.18249021572470334	-0.21947278113945035	0.7877402947826224	-0.4283212153325154	-0.6899054054144459	0.6701104608058438	0.16645621919196352	-0.5623834566952203	-0.3457885516533125	-0.13844785077552915	-0.006499564810795425	
NP_620407.1	-38.31997541401717	3.8675882340600944	0.91804446570929	-3.551752811696953	-1.1057308571286908	1.97807824545498	2.892509008250031	2.612084929429598	0.19540823152428807	1.1588955839717172	-1.2222349796220295	-0.4275180407385855	-0.2828824213165736	-0.38791794067605884	-0.054033541439584096	-0.08553436751471674	0.9157414590829686	0.5035668480124429	-0.21066289866831683	0.6534962352444313	
NP_002739.1	-3.4885230541022025	2.737117944864652	-3.052656206309236	-1.1574108063970763	-4.313787611920615	1.9094865993289638	-1.824032769768528	-2.588618815438161	-1.8180419438425874	-0.556532313812774	-0.4394762508908945	-1.2261194033984577	-0.44715954684841863	-0.7739065617070061	0.021570137770597922	-0.2650779480720022	0.6688543319929107	-0.5573907693324185	-0.2762426608593029	0.024295007686934177	
NP_002738.2	-15.694789898514088	-1.88321847865439	3.0509127284448203	1.009031487034128	1.1607193099660786	1.819807281370127	-0.09508671156785364	3.5905902070048548	4.630487330906422	-0.04767602093924181	0.24094915375811352	-0.40588545873476484	-0.06207960792268458	-0.854087536056003	0.5530209854604573	-0.3594513979677518	0.43050047387559415	-1.091365413860285	-0.04137643640263591	-0.24513780147877479	
NP_002740.2	24.387733823896173	-14.801303178077752	9.156962265032632	1.926062165320424	-1.4062433450994043	-1.1129222918020147	3.6827756148086954	-0.35559812773015936	-0.15904809267139158	-0.17131500845726227	-0.5298585690735815	0.055645395737738426	-0.7639692352196178	0.49223837104733925	-0.4935405277289261	-0.008169864059413874	0.7805277560289403	-0.2988290912564357	0.7824861817014368	-0.06430743101932122	
NP_620590.2	-17.07574457885201	-2.7455451347477307	-2.486444788159653	-0.1338440519121893	3.8205695104848845	-3.2321995906496728	0.9730561030239228	4.701356561056561	-0.24915782558886634	-0.403914452239959	0.3539686839611347	-0.42099523292702495	0.05459286527145843	1.4575450907182086	-0.32078858770655067	0.016722654285923764	0.3416866185201226	-0.6691224190230369	-0.08965329636409926	-0.017515441839021716	
NP_001424.3	17.03735794516296	0.42411307052883074	0.555793786561203	-1.3797433990397603	0.2553705232039642	0.5640362917452597	2.5196111298733657	0.6487808911562424	1.6258763154614413	0.5858558758974098	0.18130444419189815	0.7924796058753651	-0.7061330272894459	-0.4704773159383192	1.3425983057423982	2.480318682180957	0.2529376674641425	0.2605247872257125	-0.36556145289006264	0.5617750026809636	
NP_722560.1	21.074111366639006	5.036737849509409	7.3194954659490525	3.261548436250547	-4.730532783254909	4.77227844025343	0.22344713630163388	2.252925104245653	0.46556429017504003	-0.6247338950111799	-1.5221977754173053	0.12625372083574105	0.30596054278270385	-1.7431706837964844	0.5363549610545945	-1.6216115371071902	-0.32864831315144155	-1.3079837521586972	0.605626327823858	-0.09835711611682625	
NP_005237.2	1.9552116958061283	5.550374707580731	7.250094788620343	0.4251643959776578	-1.6147021165655646	-2.815727223867984	-0.31972647579476043	1.8946650881821503	1.2164768167137174	2.4205393801997377	-1.2487838679491783	-0.6903931071514811	-0.8781510723284872	0.03696996571616104	1.1058008210556072	0.6048230034229608	-0.06111909973368776	-1.064364545175624	-0.2993123932424743	-0.1315008427967364	
NP_001996.1	7.177743187247908	3.131335115917614	1.049952342839884	-3.2392246958793565	2.0523133886130194	1.6510429032572551	-2.490087283788565	-4.364066210195974	1.1894841679203216	1.0924672102781017	-0.8829509765494165	0.2873327793992911	1.6446069909132468	0.15605392376483362	-0.9929099433756381	-1.0843890232860662	-0.9067675036512367	-0.5065433521716037	-0.2752502907343641	0.17242196677331306	
NP_075593.1	-2.527027360540895	-7.0645253178956695	-3.304969886987527	3.7899068237665494	-2.073465741367953	-0.5999862738211675	1.333301779386336	4.025831462099701	0.320565763574656	4.0174408122616585	-1.7219430231996635	1.4444067183878633	0.23664858352594406	0.5864974109032648	0.7456876288719737	-0.6935340015330205	0.7887389934692338	0.165046383117594	0.4860089920405719	1.458062548520847	
NP_075259.4	11.066536343286609	-7.622027931577497	-3.8228498702193985	2.4656408732044985	-2.8198035996841515	-2.2299090838631193	3.217311426102815	-0.18626318075558645	-0.7882635091882685	1.3367619825905137	0.2833279375475717	-0.28745946096794844	-0.3337280587754562	0.13741031478837915	-0.6070960433400863	-0.18216714724595684	0.3086488473081985	-0.5561798935295482	-0.4153906607848431	0.008679285618913223	
NP_000133.1	5.579029174279615	-5.258855985502546	-2.03833394441231	3.7585042764467422	1.3661166254552775	-1.4383919275051198	4.016823060626906	0.2443091868485979	1.8126894518482066	-0.8074183932627159	1.3668223693143593	0.9086588578610606	0.7463906109615454	-0.3511288377823882	-1.9251388803355647	-0.41080055622528344	-0.33562424312596156	-0.5981341465228767	-0.5159593236240156	-0.4350693987377536	
NP_075252.2	0.08151316879014829	-2.58122139007235	-2.8275070799876203	1.818689655288264	-4.233272635399127	-2.174684150279345	2.0822376662468107	1.9890822933032177	1.2138651597650811	0.6139568260948908	-1.2120791195175171	-1.4445642027809311	-0.7159930923121215	-0.03058344570720109	-0.8512812759793037	-0.0925060888566528	0.306512606092152	0.8546651878767937	0.4214770183271361	-0.5616476013983754	
NP_005239.1	-20.27487727890086	0.4113902874249949	-0.19401734966588177	-0.9202693317696495	4.3348596224352995	0.5328145689321547	0.9515072992997395	-0.8797233870096975	-0.7304991400797649	0.41647471726304597	1.539581146372561	-0.3162678633942085	-0.06093347397813419	-1.3456743918127365	0.4824197521018225	0.15414211974620556	-0.9162198947196065	-0.6560038384998703	-0.29037362982534753	-0.5436922999778274	
NP_002010.2	42.05206823938125	4.168130399582443	-1.5422594719287912	3.0595208762392394	-3.7178221861259537	6.6878131520554716	2.066331111527691	1.7370758846639263	0.44407294565004735	-1.5852339100191557	1.0468143393001803	-1.32352173251605	-1.0472659961544568	-0.1292084961146766	-2.024440799620677	-1.0118732405129534	-0.9681141484833946	0.028950841671982006	0.5573169744611378	-0.0899898685434211	
NP_004110.2	11.73121025270003	9.000600090809817	-0.04179864047584075	-0.050501488200498316	-5.244622064872551	-0.32998828368702343	4.879585277888478	-1.3310718558965162	-0.8282036541844888	0.3064162425008398	-0.6957546261171846	-0.5197364401031702	-1.4555213435288652	0.9947180557702507	1.3200215298445865	-0.24893344706998394	-0.34611636172198007	0.01422621074814722	-0.6342795242682537	-1.2577900536814424	
NP_002011.1	38.02367453183131	1.8207792565937337	-5.605342040968019	3.27690689174998	-0.04630862807798645	1.8450602354672945	5.368455775969447	-2.239514068666734	2.2081683247473203	1.1548595952654626	1.5793447101766613	-0.28097261238107235	2.0094185070768242	1.9472294534863244	0.3305265140416663	-1.3552339328356209	0.19270786851553098	-1.1144174465331718	0.5494895803234819	-0.1294856983251133	
NP_002022.1	-28.011565492156045	5.489012295179967	-1.0133518704894713	-0.008969301900771571	-3.922343278130001	0.8168663776748872	-0.7194886680521708	-0.9788818561007085	-1.216668438578751	-0.5380422867939674	-0.780887103705561	1.0213087401955594	0.40866976413901784	-0.051340224832003324	0.4533826798712968	-0.31362763033128016	-0.593710361734308	-0.3730514270899194	-0.24001316777010887	-0.5592328544224161	
NP_694592.1	-12.392446328139666	-4.513503983740714	2.621773153879329	2.0577023114776036	-2.319285439616304	-0.023954140497182773	-0.7671502900429509	-1.288122706511651	-0.7459620641762069	-0.49253700196164596	-1.6827264548696381	0.07503456768902649	-0.7403698457682387	-0.22319354125120955	0.05222200068992248	-0.6403287549237197	-0.07012821041262435	0.049567369328700005	0.6554768307053389	-0.4697654415521222	
NP_005246.2	57.775511484690576	-10.521999374977707	-6.061786305011272	-2.8693128008859943	-0.495377602634341	0.6202150814484322	3.2713576762311876	2.306219292540521	-1.2974124294710838	1.1850296079781801	1.751674993834816	1.354775586646265	0.5730254128551246	-0.0488052261517567	0.5207626854567915	-1.0998172506357746	0.9175225930223353	-0.6552227429306641	-0.346781175621525	-0.2717019349467014	
NP_001013725.2	73.09182013482672	-1.317875688160931	-11.398757216094536	1.5974888920611585	7.209204756828449	7.676863646440911	-1.352582109680389	2.340266445094442	-2.2958829326317463	2.990689066903819	-1.5521472770215243	-3.753157300469539	-1.081408858799439	1.211290009994974	0.8385498949628736	-0.8597828014161999	-0.42481381329111906	1.660004863255686	0.24882392871274156	-0.7992159567335868	
NP_002920.1	-16.730120696502635	1.475711994843326	2.2602764023561517	-1.5606567415567822	2.5982850491629432	-0.372655308649235	1.2026351160482174	0.2231308869920964	-1.624163536233352	2.163701976947746	0.5301341145909574	2.7035408291079257	-1.4254846066812403	0.47395997540343854	-0.11409501686477364	0.2979759192036926	-0.6883285774208295	-0.6856866346392694	-0.0977160399349163	-0.11325830383556826	
NP_892027.2	-19.103799323931383	6.247103596680383	0.6781696854725807	1.052680715773235	-1.8017914616159687	-4.063736365230591	0.5874366979401133	-0.8958280494229676	-1.8013797298038225	-2.346788827967519	-1.5144483736305803	0.7395376319120835	0.758605653302208	1.3999963285145824	1.4563751287089926	1.3029868041593893	-1.3043238960520642	0.11936481026682846	-0.12452754546098739	0.1561179884245958	
NP_631948.1	-14.138957847705894	-6.451285140839746	0.2422492219563402	2.974054775268899	0.8997612618230072	2.6556951869701892	-0.24518115378954028	-2.2840914258207516	0.48796127725725197	1.2549611095705726	0.5491978803521295	-1.7579986747220688	0.9458410233330249	0.5127504764400791	-0.3082680333577465	0.8181512400277102	-0.36707549063323375	-0.446145578990373	-0.09630931292132382	0.0929526660672426	
NP_063937.2	-21.376568064816343	-2.68298644148589	-1.5656647592988375	0.5699531618097925	2.155356179961461	-0.690363406002995	-1.2381067228986855	0.3070928661735357	-0.7903430891219203	0.8332846400103828	-0.9035866849631413	1.067798684415128	0.19944226636174	0.572032805638016	-0.7303782174639142	1.0323559216923632	2.076979198917372	-0.7550497321647132	-0.11543227479840219	0.011160671888241587	
NP_002084.2	-25.834329296659003	-2.7591145440410463	-3.09223607243033	-2.924110893243526	-0.534215320906085	0.6962885575897532	1.5001078726345691	-1.5284456359620835	0.722165081711857	1.1909466287363473	0.17042675049004796	-0.33023575332192034	1.0977148729040798	-1.2753975519379814	0.5928844050270078	0.3655212359363142	0.42224080381228096	0.5650936777864631	-0.1733108519084816	-0.052567804396407666	
