protein	pc.1	pc.2	pc.3	pc.4	pc.5	pc.6	pc.7	pc.8	pc.9	pc.10	
NP_001706.2	-18.892065222671164	-2.1768492334607017	0.8280266501997268	1.7180446896551178	-2.3448144184681374	-1.1395517937757287	-3.877178587496208	0.7884309092149148	-2.6142498268805476	-0.6581564565138535	
NP_004320.2	-16.918380998596213	-7.499217249864381	7.723644457962618	0.8381211769622011	0.588565915598168	0.9291352688447987	1.1367431620737385	1.0509562277076854	-0.9607798881682813	-1.7105388729598423	
NP_001194.1	-14.27896861089371	0.11810825016303902	6.283794276409897	-2.5548619523840985	0.7690977451296788	3.2969153111961873	-0.704487040284453	-0.0998032654886045	-0.5479966112124364	-1.722960872290939	
NP_001195.2	26.893938338863425	8.263796893130783	3.8227945245972372	-3.5688061439611234	-1.2117049092557914	-0.7598964611202389	0.6342443195264932	-2.054746230940342	0.3081389572725789	-1.4629218877316772	
NP_001712.1	-2.556505283581183	-2.8805888903838985	9.539506259313852	-2.2411706537790663	0.9945342797632105	1.1740650855339587	2.904224377458533	1.4036683109828745	0.10536325865895219	0.996074594357032	
NP_004324.2	4.4886166924756825	-0.8103745502548145	-3.229106274737036	-8.601226269552669	-2.256419730722353	-0.7022983912519242	-3.0161499994206613	-0.010394205124841752	0.9229171651051619	-1.1250249293045302	
NP_005966.1	-22.906098316851992	-5.748525453661967	2.5438054683267204	1.9331674971635715	7.497978177131468	-1.0531913613982935	-1.5708508994956882	2.3197596286507665	1.538744414580989	-1.2997878126979965	
NP_115806.1	7.583698735476224	6.308698971313875	4.304300166222652	-3.1406361881481715	-1.4234863539901177	1.2579493619018898	1.085152505309095	1.4106037615894027	4.028158412989124	0.44722289463609866	
NP_003948.2	-6.535084954791787	2.140727760384075	-11.313671082306218	-1.1845177724974771	2.6790134341665426	0.001691479087758599	-0.5998529960069895	3.451398692379518	-1.1490447291342016	3.070744924092579	
NP_000052.1	-5.431270436143728	-4.133340934609653	-3.8136560443525074	-5.675446892923686	-3.1910807481717915	-1.1307595693329697	0.5101750799701407	1.1661979634856507	-0.1533275129003238	-0.04614044898285218	
NP_003647.1	-26.128252560486086	-0.7320211413505647	-4.133002861303123	0.2145800249997692	4.293890765330144	0.4543245085116901	0.533464327956648	1.1117191386029674	0.8328341050035453	0.6420954805884639	
NP_065130.1	-24.442505740594708	5.184890544227954	-1.8131959538060454	3.725546672346142	4.118832884625677	-0.2842715292504229	-0.34111392525976303	0.06041941222198834	-0.7356600008668843	-1.3754125320657022	
NP_065172.1	-16.102825119294536	4.6558977475655965	-0.058498954246561985	0.8557158060634822	10.082248152086995	2.138705142468033	0.0730395578803362	0.5023071447877164	0.6626914943714276	0.22611804141754224	
NP_741960.1	-19.186735860309785	2.0012711868909543	-2.455924837156719	0.48539257792622775	3.237695651127278	-0.213968351096089	-2.755190568291389	-1.50325672201671	0.7241522463013013	-0.6543538142691101	
NP_001211.3	-9.105852048707803	-2.436820167893479	6.938220902130102	1.4979846678459605	-5.6746450060234155	-4.007894804519139	3.5379782613659114	0.9457530045275335	0.44068251747150367	2.302373093388374	
AAD20442.1	-20.257984760486416	-3.8063777890042636	3.797721221624338	-1.2636120071751074	-3.563075115713098	-4.571424849112838	0.3072231152965264	0.6799621721850901	1.311506028702451	0.7136171752181262	
NP_751913.1	-19.039850862148292	-1.9280045090856603	5.9973145611722805	-0.01844924475253837	-4.063893420674038	-4.5048182750395185	2.3749652735419895	1.657158098016601	0.6470074254462272	2.453893329170473	
NP_001735.1	-18.440469991364424	-1.1072156382044995	-3.4469239124717315	0.9809354422820207	-0.7321338992174202	-4.412934728630187	1.9669080841394144	-2.479104804069214	1.0868346427054696	-0.5933222126325016	
NP_115670.1	-16.71975454232103	-0.40321777933128095	-1.391901801705809	2.6789003126994877	1.0534962924992404	-2.9790584520569845	0.0030152695079523817	-1.4187051135328435	-0.8515942653830154	-1.129638615613143	
NP_006540.3	-6.503632539415543	4.529604581484485	1.8311702434163677	-3.6025342400376226	-2.3103846339688783	-0.9012742675993268	-1.269355111053404	2.7283221281981564	-2.0141787900896895	-1.1162956154924513	
NP_003679.2	12.344084238440344	2.267503133523431	0.8600863738577281	-2.760864201278844	-0.6157878618823692	1.5670905842825669	-3.589854655018123	-2.0563377297558	-0.6127625485753843	1.5496594053137345	
NP_277023.1	9.051389468079465	15.428217918343227	-1.3230673208971055	-3.3566624358446746	2.4280279433608607	-1.8905732488233946	0.92984690314513	0.961971043942966	-0.32881094579516196	1.2823674719210476	
NP_076916.1	10.372550257383518	13.771867385923656	7.988439466428091	-4.055071034105948	-1.5575331045602314	-2.0162805889159574	0.7205554893673983	1.6960688997302285	-1.6404699808727832	2.567359114710747	
NP_003709.3	66.24526045922245	31.200769215289263	-4.4493332620298505	0.35503280068025284	2.741653822449857	-6.61371724889763	-0.3741151566474039	1.6218935568143127	3.9291531457792135	-1.1413593232843082	
NP_055891.1	-15.853769121905563	4.681012355449506	-1.5458177249579903	0.8938711909856056	1.4427731309156782	0.22186840194970722	-1.4345238292668088	1.9553293570645676	-0.8176114510247866	-0.26625253386487474	
NP_001789.2	-29.858869876177668	-0.34586163934359254	-4.676148533911702	-2.2308707960782255	-0.1865154256672315	0.838599976469285	-1.2040281076532657	-1.429233960268533	0.13012737449078096	0.040381647283557545	
NP_001249.1	-28.007221701477448	1.9601345634949954	-3.9038659020444624	-2.064851937077688	0.3168331959075474	2.331010717315958	-1.0596006550483679	-2.630115115082449	0.8612966189008101	-0.459948051731076	
NP_000066.1	-28.447939732335087	3.5538650651369603	3.058455539853346	1.569788044828814	1.3978173426695202	2.1508642786817007	-2.037856012930179	-0.03407975752134783	1.8777895368137856	-0.3205131882227082	
NP_004926.1	-31.28878067285955	-3.2325051707527286	-0.0612871331746407	-2.2062879401072917	-3.201780964735692	3.0059012718345968	-0.5153856363977346	-1.0471903819011454	0.4497282838585938	0.022174987589956847	
NP_001790.1	-24.490795460658454	2.392058657028414	-0.9499126584325076	-0.8162471509806201	-0.09187480112029361	-0.4558373026148936	-1.1758457587153563	-0.5843464284348447	-1.3456892641998168	-1.3640275887451228	
NP_001251.1	-16.242055867091903	3.34440101824037	-2.2610106316768706	-1.3925012560647991	2.134929672057964	-3.9111612416157717	-0.32388441513437377	0.8135944894597497	-2.07295836497789	-0.4622368461323445	
NP_001252.1	-25.07827618788336	-6.350007859782614	-3.6150443419056577	-5.982941713079897	-1.2861134825308655	0.7921782170333925	1.1107731680138235	0.9275098501539438	-0.5598910295315283	0.0694062878252628	
NP_004187.2	-27.672474404186364	-5.135791486260077	-0.05796280910881667	-0.26676595378868284	3.000391693347452	-1.6207243994227691	-0.5699384273540358	0.7568222702508143	-1.8183414194748975	1.8585473018866583	
NP_003939.1	-16.36463088091498	3.4914579859184385	-7.6465682199354825	-2.3225408381327513	3.6320373878739174	1.3329595099238172	-1.7236497694379966	-3.350757239289201	-0.36182722255486016	-0.04440353640176537	
NP_001107047.1	-7.893791581990021	4.5741713592925315	-2.1389997411082255	-4.234733823631768	0.1508727978582905	-0.9569754178929745	-0.7325098995754838	1.4253102191961162	-0.42755209433972297	1.3617218963322748	
NP_003150.1	24.441861039325275	10.5154402353665	-8.972849825235858	-4.95356619491366	2.5040464658285986	-0.6829837965868287	6.595865784345651	-0.5538307473079518	-1.1765386723610334	5.90176392669259	
NP_001265.2	-14.86325110314667	1.7913304921100974	1.8889786044051315	-4.217443045816458	-1.966810932358373	-0.3522687639011738	-0.7572707347382482	0.13824392335491265	-1.1818126607637784	-0.13576037954558648	
NP_001005735.1	-9.752447762899795	0.9484899975372674	0.8319428993634006	-1.3440836877245104	5.079600609201023	-0.8936804070006084	-1.8399787147015345	1.0812298970464826	1.5745916404759288	-0.7296585675400505	
NP_009105.1	86.13984342933979	-1.5474036911555638	-0.1475687350914363	-4.024143944550859	-5.4576247457998806	0.8610370711153634	1.3566968745659813	-1.3316983485895786	0.8022980599432344	-0.06384156265235005	
AAA61480.1	-15.72553760229592	2.2494105290083093	0.7834798311602091	-6.711388517434278	0.7092983946940244	0.012807938201090054	1.38027470832154	-0.2975554156471977	0.21613358764029048	2.771184427958838	
NP_003984.2	-14.770828309639747	2.9024042354159083	3.3683918152897903	-0.9720995914876442	1.0985058177605134	3.0988099724823526	2.507042413635457	1.0938782560310365	-0.8541072945879448	1.7785692251733571	
NP_003983.2	-15.185928282802283	6.278800307437174	3.984558730257246	0.4413316539303295	2.6833588936000967	2.436055699490201	1.0631172860877827	0.5298877141314368	-0.9941169144426498	1.2063510824465922	
NP_065717.1	-18.76582892163973	-3.128648534387314	-7.204505660789012	-8.213918218336453	0.36687949131196884	0.25617972522618815	1.4693128340470105	-2.3839182062816464	0.9813510155021915	0.9922380198679215	
NP_005202.2	16.04256023266998	2.200529697002772	-3.230211307202685	-6.390279538640839	1.9368208946223757	1.5360636252160869	-1.3141389811266535	2.958430367052482	-2.3964936817839892	1.6647992665262514	
NP_004374.1	-20.934170213943524	4.3231165456941865	4.135057248649566	3.772235045954777	-0.014309839643843563	-1.383252273345535	0.10571585244283853	-3.084643732917066	1.94043425603703	-0.3848855050816328	
NP_001883.4	-27.360372143353572	0.7264453704389474	-3.280533278888037	-1.2384680074462173	3.153300427271134	-1.3970416051352368	-2.0469254271079684	0.16190631489902918	-1.7220081861798777	-0.06852160972124771	
NP_660204.1	-26.183073098717333	2.207348565025515	-2.2612065700082624	-0.860873261028594	4.216163339858434	-1.239063908839751	-0.74459216222593	0.6283678119920388	-1.4483793498485025	-0.06680750783497276	
NP_620693.1	-20.102157267985678	6.347788923316278	7.379325678510926	0.5765142733373106	-1.628731488394856	0.8200367729975305	-2.6572385854795573	-0.4607145509180938	0.3580975729430698	-0.1242983674653255	
NP_001885.1	-20.221006535653455	4.027038869564026	6.707295292509845	2.395029849534561	-3.987629770617301	0.3750447539576095	-0.9007267891964925	-0.07067572315848188	-1.2114621317521697	-0.2957628407183986	
NP_071331.2	-20.98399616641176	2.4924269145535254	5.239320234715357	-0.9161941966849457	-0.7921079819611844	-0.3317936111707284	-3.112632145350934	-3.1848375222883045	1.6077892340202993	-0.07109095888666275	
NP_001310.2	-18.13543741657595	6.443458399512261	-1.5345201301304816	-1.5719243078262874	-2.8918902567001767	-0.17980469107684915	2.2659743671528587	-0.29554304127681025	-0.1270351017234258	0.41883295170176615	
NP_004375.2	-20.729974312086323	1.1651653476374202	-4.409260839095685	2.1320710820192637	2.4754742083371615	0.5608530249569624	1.9000392053146455	1.5330333053682124	-0.9772169205500715	0.6883690150683311	
NP_001886.1	-21.08484482399993	-1.101084160274244	-1.396015982602978	-5.554662995683265	-4.92888510103367	0.5301148409289489	-0.8796902363723603	1.6200483033789748	-1.1196006957587763	-1.0257212818689465	
NP_001887.1	-24.100930624723865	-1.1376855950377465	-0.5964878295571887	-3.4153114967715528	-1.5160585343466306	1.5436085385625111	0.1664223054702465	1.3017421371843774	-0.37659681597942996	-0.5201741570360603	
NP_002369.2	-16.5368970788947	1.9051361796336876	-4.990179314939464	2.843612550391087	5.2204578849182806	2.5483977528382304	-0.04847634902255261	2.869910602807486	0.47903712042936497	-0.831620924842654	
NP_004929.2	40.532370389528786	-4.94344063348604	8.852552875482802	6.351904344398278	9.183636174247638	7.486122107935896	-2.7991706061371016	-1.5755352471216728	-1.2178675425164274	0.7790133512002606	
NP_055141.2	-23.169788231255943	3.042830260185948	0.4534649298938119	-1.1401565947258572	3.8505003197585856	0.800087146085606	-2.6808538741545043	0.5619459481839199	-0.3511005935469574	-1.0984785001132145	
NP_001339.1	-20.104521595401653	-2.9978465121925875	-1.9800360505727712	-1.6119392774000696	1.8882026103482459	-4.600815766409645	-0.6668113346852962	-1.830603322424857	-1.3294258900441247	0.04654124823392266	
NP_004725.1	-2.012627840638316	-5.122270419491151	2.207315947287914	0.27034318310166616	-2.307503813799143	-3.9175440577136404	1.0407418555729429	-2.190854347268434	-1.0812746939127886	0.12063550085656663	
NP_001035351.3	1.5169265083295687	0.8225787295983632	0.9418582117554817	2.299190301724808	-5.192489863835471	-3.777509068405991	3.36383153575872	-4.580071402884418	-0.40788005788260845	-0.7306243448916158	
NP_208382.1	-3.435948105658441	7.980880213329819	-0.5607453268208787	-0.19015442473462404	4.630547189717553	-1.7301880198867226	1.3027622185022925	0.34560219677606335	1.6006915859888153	0.7449584237784386	
NP_001945.3	6.4925987916344665	-2.0903244346264906	-0.4435090479283611	2.3294812114977725	-3.702544041854442	1.433486136745715	2.4969040416104527	0.5931268817014399	-1.2978636553556688	0.31846808919313113	
CAA52777.1	10.3806650990304	-3.2413327209964278	6.4568537093829805	-0.7658327867120803	-2.9801691939238215	-0.2716409093115631	3.222245081467954	-2.400999573108261	-1.0984315848602635	-3.1676790382914444	
NP_006292.2	9.749315320705598	12.301007348032087	3.7875803582266316	4.587876766252847	-0.8096437469622199	-2.743757279224155	2.301443955536999	-0.9273796066472217	0.07398409374280532	1.5094023604022742	
NP_004400.4	-13.105133819363246	0.3146778708295278	-4.952857981205649	4.867850397210988	2.3489903940645824	-1.078250815922455	-4.267082441600777	2.411769656937787	1.842994187664312	0.32106793153336166	
NP_059995.2	48.15652619284211	3.79107599082047	-7.507501365862007	7.683599342063878	-8.057534859156936	-2.868531186232061	-1.6721070523317716	-2.62218401317551	-1.1027772620929137	1.3572780200611492	
NP_004751.1	-22.727638004113107	-6.580256123660083	0.20177871812146017	-1.163211531095598	2.053354770080304	-0.28720218853971885	0.7520762020443951	0.006842325278374419	-0.7692970135396352	-1.520710821675422	
NP_004217.1	-23.745807467880887	2.4771558623224506	-0.18436323642283853	-1.9928368579403626	2.5395237846158736	-0.8309471893456252	0.7717344291000225	-1.5302628011152242	1.3375575494446046	0.4834368319300099	
NP_569121.1	-13.217540868454853	-0.8095001906263856	1.3380349339943054	-4.767878931390609	-6.307408036488349	-2.770974441794226	0.33508279566398275	0.831369390485849	1.917807096482913	1.1290724905598215	
NP_004705.1	-9.077379066969728	1.587556485578649	1.9438992908079118	0.7067542327776941	-9.372199688244642	-0.3129977929428776	2.4394282588891993	0.7132519321472176	-1.0260793960178607	1.8086451420164291	
NP_003574.1	-14.475386960425482	-5.922892612327635	-10.003302082268625	-5.513528259166796	-0.037499911040439066	-2.405206932935798	2.039086114176746	1.5344334146777814	-2.172987548641359	-0.29493516994170166	
NP_005219.2	23.536524425257554	2.199948789623768	-2.4806827081665785	-1.225116004985521	-4.2058361084141405	5.5238939643388445	1.3729907572129043	-2.771784530067257	4.542156964183039	-0.27309080266966146	
NP_055228.2	-8.257134645833817	0.4976232570464265	-1.3470225850426292	-1.1580748944067472	8.153493345706005	-2.2014616196479375	0.6793129511217223	0.3085198542735887	2.239466403637349	1.311042438364264	
NP_005223.3	5.785048712608212	-11.72982631313954	-5.164631471035162	6.811528302095493	-3.5538472355069666	-0.5427408867249804	0.8785693058427314	1.0369027799375723	0.6396328335417788	-2.0935839724839305	
NP_004422.2	6.4371662585544955	-13.236364576005313	-2.13259132339211	3.7110066543534366	-1.4615612207707311	-3.1955795152083764	-0.3373825881525846	0.5949815789199596	0.4752636703537275	-0.3705340090797543	
NP_005224.2	18.468159327812405	-6.184309901938559	7.7457414693957	-5.109105145686223	0.6679228318670721	-1.136304745926647	-0.9110911320826948	0.19354966699853732	0.557766885434028	-1.9906958565134847	
NP_004429.1	11.571025583180665	-5.733756112114379	9.280579414414161	0.013274737817412402	2.0129452351799917	-2.5323279119491335	-4.475635221090571	-3.7209176456958177	1.878400450474577	-0.8544387990967386	
NP_872272.2	10.518254916774247	-6.749184699318601	-6.883345518898279	5.910687579024889	0.5342295478796107	-4.6746209440042845	5.416226799558265	-0.9543157627523482	0.8120994206564708	0.4352840577189672	
NP_001073917.2	17.16988551827985	-5.1650165730849045	-2.0724162355367723	7.251210518113777	-3.147476641577192	-1.6774968553406637	2.844344646249862	-5.403605446391989	0.03619288632676999	-0.6152325349881166	
NP_004431.1	17.065593104681508	-1.9631017934920114	4.37019917489449	-1.2771381240931956	-1.5425656677779376	-1.2824122800566866	1.1865919188229677	-5.284779149580129	-0.13935508105396743	-2.773993325791268	
NP_065387.1	5.5313696766306295	-13.326938221530694	-3.047638698394211	2.4382904491968715	-4.101777044904697	-0.9851876214701499	-1.8165501998916587	0.05074721016496589	2.2391502781714423	1.5286365592211533	
NP_004432.1	12.349240968303855	-3.9333308959932896	-1.0037133727771297	-0.9004557813709926	0.6875356961024364	0.40800787306902425	-5.628827063371648	1.106238797516966	1.213015477210696	-0.38565199847378845	
NP_059145.2	17.40726771564477	-7.358581180297389	0.8557446635360251	-2.4073432576153437	2.154386071049397	-7.821405682108062	6.385509474833715	1.7150495800728978	1.4508144147246902	-2.0633338194501056	
NP_004434.2	15.107340224649558	0.6503215987525311	2.87670491730362	5.673604536290808	1.4836260023311336	-5.0785833540926575	0.5831808264932181	0.5976360659884684	4.058052095000606	-2.617744620718065	
NP_004435.3	12.95677756742178	-2.319273511142945	3.042686853213972	1.157087011226527	-3.6643640025408972	-7.234130150443766	1.8234274179214178	0.5564603952439352	2.935478848382978	0.24468163362854561	
NP_004436.2	6.078894082670678	-5.1502367128416795	-3.8783708787423703	4.556684474796447	-7.361336955084189	-1.9538294492890214	-8.157872235947087	0.4052150008725688	1.826381457416312	0.3324819559868972	
NP_001005862.1	20.70599388765117	-7.739445562254772	-7.332086399816489	-1.3824867341598475	-3.820244281053131	-1.462853829534191	-5.6193272084749	6.624668944753499	6.38912979764459	1.7777845721694758	
NP_001973.2	32.31888738499804	2.3788252896320055	-4.37685450575916	-0.3434645442068111	-0.03366046304688769	6.4935968303329865	-5.311693753565342	3.995851622897128	1.8320943853020462	1.094159782056529	
NP_001036064.1	30.128362886454685	-8.003993529318329	0.4298033393899375	-3.1722906406096785	-9.644842298888834	6.313623437720874	0.32525139061952035	0.4652999422467832	1.1655760687757977	-0.8345650084388362	
NP_002737.2	-24.039240536163177	2.2349024330845455	-4.544658491304211	-1.923108643758011	-0.3335174709223909	-0.6296840609934586	-2.2737989022168756	-0.9605164814511483	-1.8998882991352357	0.1076761101112946	
NP_620407.1	-26.784195357208908	-3.4230464391015296	-3.873446502004505	-0.745050570133979	5.379830291283817	-2.4388876916171554	-0.20229885714269727	-0.6932178029771523	0.42119102506741946	-0.17368867302571553	
NP_002739.1	-2.8619062946146685	-5.423774055678678	4.390484111273727	-2.7854901615248933	-5.959411186932711	-2.7210527477191797	-0.16730287617757789	-1.950592165999272	-1.2018003316935693	1.9911514869132045	
NP_002738.2	-12.307814894924757	-1.6479175065718061	-4.012477754935169	1.7234411102773264	5.491160427820852	0.9509662021669967	0.6076600319861831	0.9088686552250613	-1.8532927630357572	0.9606570235307313	
NP_002740.2	8.418369565354963	12.6000549997528	-8.145539176283835	6.332803473968688	-4.6058858836937935	-1.8876087490331597	1.9187162327677385	2.90159949753184	-1.8637280783562284	-0.6973036304954664	
NP_620590.2	-14.818503317879404	1.524790301965052	-0.9445168952461752	3.3988278369914964	4.34950760805019	-0.3674184480667069	1.450607778541844	0.32282727079714657	-1.000413960839248	0.49711278605336134	
NP_001424.3	12.595397167080638	-4.911306032746087	1.659331220428608	-0.7216769486386918	3.713978385569155	8.75102294385546	3.545765377433581	3.599064600301976	-1.3926781057765545	3.993903883729931	
NP_722560.1	18.772975222801037	-3.6072017906823097	-3.6263713409036606	-2.7962880796275726	0.0950240455619232	3.3283718867913183	-6.795566307618426	1.572612973493749	-3.2081779493948273	0.41498269434061996	
NP_005237.2	5.543936708755063	-2.56022832700434	-1.6349882551972792	-0.16509994008130482	3.6299072510495516	-1.534657333775386	-1.2003680156555152	0.6542854801900385	-0.9482262439050828	-1.294684709677686	
NP_001996.1	2.824499008350563	-4.964123897302804	-0.3079086268476458	-3.206445194083663	-10.336944127051009	0.9241626452894669	0.2374404090005592	2.2725643289582167	0.24718207362311875	-1.36660341725756	
NP_075593.1	-1.9787012913720892	3.58548213873638	9.140695587052855	5.6404041502716895	9.511481247050966	-1.6578464330402223	-2.2860605717742297	2.043951983685989	-1.0712999564273518	3.2369283152000214	
NP_075259.4	4.079579613969792	3.4985211097167497	0.9724756979942255	2.748753093935298	-2.1770863870915615	1.4030446065026652	-2.1487002764707803	0.2563807287013508	2.8172616226824627	0.4876928794833639	
NP_000133.1	-0.8448581621725466	-0.2827677651827098	-5.144764008944634	2.886907492098435	3.3072356510539347	-2.7763091196689205	-3.0506818415804995	0.6846487313055204	3.4474141290619156	2.228342484836173	
NP_075252.2	-8.373557967796629	-7.464192171674105	0.6168016908360333	10.338368592895618	-2.922347505270707	-0.7136943320429249	1.4946943553383332	0.020623253502124895	-0.7437207762039909	0.9509138720101455	
NP_005239.1	-14.892538970257498	0.6024362201595996	-4.244573794994636	-1.124124831514227	0.04443654553667031	-0.4834927957248144	-0.039588877864074314	0.8237297742179286	0.014437679711089198	-0.7435321435717338	
NP_002010.2	35.733451946910904	-9.4817707602073	-1.2114019578578807	4.325824219904217	1.1252094377367015	-0.5523952572282809	3.9973944113229747	-1.5621842367730097	-3.4202945273058916	-1.3855187876975286	
NP_004110.2	14.275139304331724	-13.32972325724858	0.17603254744931132	-6.460352084440394	-7.133496972121696	4.613531661502676	4.278521262348795	1.0480266026286071	1.7455435529519983	-0.7518195148766393	
NP_002011.1	32.20785204080385	-8.257082746867123	3.450242834855411	-1.399166763037078	-3.215029070162071	-2.2831469821128993	-0.7818107694581863	2.99903589294135	-0.16242614625795987	0.5000247976354817	
NP_002022.1	-16.570907281971785	-7.172910257705152	5.655514956382712	-4.302355199328283	-3.6964723725961552	-0.4196380151671476	-1.257696416537583	0.17437137944023703	-0.38644580113391847	-0.1602484292207488	
NP_694592.1	-17.07520233825149	0.07660452434419353	-0.30462157815894686	2.478386494463006	-6.918213341508488	-2.2769867597176527	1.115699225668153	1.405541656815515	-0.6297203747002644	2.440206424146241	
NP_005246.2	37.51618898537183	7.870100249257377	-2.8916672471020752	6.054084655562162	-0.8181416567287877	3.437579507174448	0.5492490901267221	-4.097717562650368	2.0450217764930816	-1.0010303539760084	
NP_001013725.2	63.07167835318682	-5.225880017925551	5.20908677594447	4.688291701786448	3.8385011377133744	-4.1091109766960425	8.886359770273815	-0.6034342752847237	-2.568951843750746	-2.1714342165202978	
NP_002920.1	-12.847256860422716	1.2708536032529119	-5.131057675355847	1.024763543889732	1.6721040001844543	-3.052706003294045	0.09920611256739768	0.12123692576556692	-1.317975362072974	-1.7151796015095535	
NP_892027.2	-8.904528673136223	-1.0103311855387647	2.984242732034999	-7.328875131487557	-1.922240636366811	-1.2657170124999302	-2.8941633411551266	-1.3701371556588242	1.420762257088276	0.07707547589384471	
